patch_id,class_label,rgb_path,ms_path,split
Pasture_949,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_949.jpg,datasets/EuroSAT_MS/Pasture/Pasture_949.tif,train
Pasture_95,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_95.jpg,datasets/EuroSAT_MS/Pasture/Pasture_95.tif,train
Pasture_950,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_950.jpg,datasets/EuroSAT_MS/Pasture/Pasture_950.tif,train
Pasture_951,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_951.jpg,datasets/EuroSAT_MS/Pasture/Pasture_951.tif,test
Pasture_952,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_952.jpg,datasets/EuroSAT_MS/Pasture/Pasture_952.tif,train
Pasture_953,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_953.jpg,datasets/EuroSAT_MS/Pasture/Pasture_953.tif,train
Pasture_954,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_954.jpg,datasets/EuroSAT_MS/Pasture/Pasture_954.tif,train
Pasture_955,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_955.jpg,datasets/EuroSAT_MS/Pasture/Pasture_955.tif,test
Pasture_956,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_956.jpg,datasets/EuroSAT_MS/Pasture/Pasture_956.tif,train
Pasture_957,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_957.jpg,datasets/EuroSAT_MS/Pasture/Pasture_957.tif,train
Pasture_958,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_958.jpg,datasets/EuroSAT_MS/Pasture/Pasture_958.tif,train
Pasture_959,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_959.jpg,datasets/EuroSAT_MS/Pasture/Pasture_959.tif,train
Pasture_96,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_96.jpg,datasets/EuroSAT_MS/Pasture/Pasture_96.tif,train
Pasture_960,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_960.jpg,datasets/EuroSAT_MS/Pasture/Pasture_960.tif,train
Pasture_961,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_961.jpg,datasets/EuroSAT_MS/Pasture/Pasture_961.tif,train
Pasture_962,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_962.jpg,datasets/EuroSAT_MS/Pasture/Pasture_962.tif,test
Pasture_963,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_963.jpg,datasets/EuroSAT_MS/Pasture/Pasture_963.tif,train
Pasture_964,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_964.jpg,datasets/EuroSAT_MS/Pasture/Pasture_964.tif,train
Pasture_965,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_965.jpg,datasets/EuroSAT_MS/Pasture/Pasture_965.tif,train
Pasture_966,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_966.jpg,datasets/EuroSAT_MS/Pasture/Pasture_966.tif,train
Pasture_967,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_967.jpg,datasets/EuroSAT_MS/Pasture/Pasture_967.tif,train
Pasture_968,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_968.jpg,datasets/EuroSAT_MS/Pasture/Pasture_968.tif,train
Pasture_969,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_969.jpg,datasets/EuroSAT_MS/Pasture/Pasture_969.tif,train
Pasture_97,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_97.jpg,datasets/EuroSAT_MS/Pasture/Pasture_97.tif,train
Pasture_970,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_970.jpg,datasets/EuroSAT_MS/Pasture/Pasture_970.tif,train
Pasture_971,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_971.jpg,datasets/EuroSAT_MS/Pasture/Pasture_971.tif,test
Pasture_972,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_972.jpg,datasets/EuroSAT_MS/Pasture/Pasture_972.tif,train
Pasture_973,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_973.jpg,datasets/EuroSAT_MS/Pasture/Pasture_973.tif,train
Pasture_974,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_974.jpg,datasets/EuroSAT_MS/Pasture/Pasture_974.tif,test
Pasture_975,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_975.jpg,datasets/EuroSAT_MS/Pasture/Pasture_975.tif,train
Pasture_976,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_976.jpg,datasets/EuroSAT_MS/Pasture/Pasture_976.tif,train
Pasture_977,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_977.jpg,datasets/EuroSAT_MS/Pasture/Pasture_977.tif,test
Pasture_978,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_978.jpg,datasets/EuroSAT_MS/Pasture/Pasture_978.tif,train
Pasture_979,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_979.jpg,datasets/EuroSAT_MS/Pasture/Pasture_979.tif,test
Pasture_98,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_98.jpg,datasets/EuroSAT_MS/Pasture/Pasture_98.tif,train
Pasture_980,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_980.jpg,datasets/EuroSAT_MS/Pasture/Pasture_980.tif,train
Pasture_981,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_981.jpg,datasets/EuroSAT_MS/Pasture/Pasture_981.tif,train
Pasture_982,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_982.jpg,datasets/EuroSAT_MS/Pasture/Pasture_982.tif,train
Pasture_983,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_983.jpg,datasets/EuroSAT_MS/Pasture/Pasture_983.tif,test
Pasture_984,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_984.jpg,datasets/EuroSAT_MS/Pasture/Pasture_984.tif,train
Pasture_985,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_985.jpg,datasets/EuroSAT_MS/Pasture/Pasture_985.tif,train
Pasture_986,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_986.jpg,datasets/EuroSAT_MS/Pasture/Pasture_986.tif,train
Pasture_987,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_987.jpg,datasets/EuroSAT_MS/Pasture/Pasture_987.tif,train
Pasture_988,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_988.jpg,datasets/EuroSAT_MS/Pasture/Pasture_988.tif,train
Pasture_989,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_989.jpg,datasets/EuroSAT_MS/Pasture/Pasture_989.tif,test
Pasture_99,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_99.jpg,datasets/EuroSAT_MS/Pasture/Pasture_99.tif,test
Pasture_990,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_990.jpg,datasets/EuroSAT_MS/Pasture/Pasture_990.tif,train
Pasture_991,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_991.jpg,datasets/EuroSAT_MS/Pasture/Pasture_991.tif,train
Pasture_992,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_992.jpg,datasets/EuroSAT_MS/Pasture/Pasture_992.tif,train
Pasture_993,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_993.jpg,datasets/EuroSAT_MS/Pasture/Pasture_993.tif,train
Pasture_994,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_994.jpg,datasets/EuroSAT_MS/Pasture/Pasture_994.tif,train
Pasture_995,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_995.jpg,datasets/EuroSAT_MS/Pasture/Pasture_995.tif,train
Pasture_996,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_996.jpg,datasets/EuroSAT_MS/Pasture/Pasture_996.tif,train
Pasture_997,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_997.jpg,datasets/EuroSAT_MS/Pasture/Pasture_997.tif,test
Pasture_998,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_998.jpg,datasets/EuroSAT_MS/Pasture/Pasture_998.tif,train
Pasture_999,Pasture,datasets/EuroSAT_RGB/Pasture/Pasture_999.jpg,datasets/EuroSAT_MS/Pasture/Pasture_999.tif,test
PermanentCrop_1,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1.tif,train
PermanentCrop_10,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_10.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_10.tif,train
PermanentCrop_100,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_100.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_100.tif,train
PermanentCrop_1000,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1000.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1000.tif,train
PermanentCrop_1001,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1001.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1001.tif,train
PermanentCrop_1002,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1002.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1002.tif,train
PermanentCrop_1003,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1003.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1003.tif,train
PermanentCrop_1004,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1004.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1004.tif,train
PermanentCrop_1005,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1005.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1005.tif,train
PermanentCrop_1006,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1006.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1006.tif,train
PermanentCrop_1007,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1007.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1007.tif,train
PermanentCrop_1008,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1008.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1008.tif,train
PermanentCrop_1009,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1009.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1009.tif,test
PermanentCrop_101,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_101.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_101.tif,train
PermanentCrop_1010,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1010.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1010.tif,train
PermanentCrop_1011,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1011.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1011.tif,train
PermanentCrop_1012,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1012.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1012.tif,train
PermanentCrop_1013,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1013.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1013.tif,train
PermanentCrop_1014,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1014.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1014.tif,train
PermanentCrop_1015,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1015.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1015.tif,train
PermanentCrop_1016,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1016.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1016.tif,test
PermanentCrop_1017,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1017.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1017.tif,train
PermanentCrop_1018,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1018.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1018.tif,train
PermanentCrop_1019,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1019.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1019.tif,train
PermanentCrop_102,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_102.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_102.tif,train
PermanentCrop_1020,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1020.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1020.tif,train
PermanentCrop_1021,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1021.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1021.tif,train
PermanentCrop_1022,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1022.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1022.tif,train
PermanentCrop_1023,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1023.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1023.tif,train
PermanentCrop_1024,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1024.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1024.tif,train
PermanentCrop_1025,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1025.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1025.tif,train
PermanentCrop_1026,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1026.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1026.tif,train
PermanentCrop_1027,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1027.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1027.tif,train
PermanentCrop_1028,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1028.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1028.tif,train
PermanentCrop_1029,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1029.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1029.tif,test
PermanentCrop_103,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_103.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_103.tif,train
PermanentCrop_1030,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1030.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1030.tif,train
PermanentCrop_1031,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1031.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1031.tif,train
PermanentCrop_1032,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1032.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1032.tif,test
PermanentCrop_1033,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1033.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1033.tif,train
PermanentCrop_1034,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1034.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1034.tif,train
PermanentCrop_1035,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1035.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1035.tif,train
PermanentCrop_1036,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1036.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1036.tif,train
PermanentCrop_1037,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1037.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1037.tif,train
PermanentCrop_1038,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1038.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1038.tif,train
PermanentCrop_1039,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1039.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1039.tif,train
PermanentCrop_104,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_104.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_104.tif,train
PermanentCrop_1040,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1040.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1040.tif,train
PermanentCrop_1041,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1041.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1041.tif,train
PermanentCrop_1042,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1042.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1042.tif,train
PermanentCrop_1043,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1043.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1043.tif,test
PermanentCrop_1044,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1044.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1044.tif,train
PermanentCrop_1045,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1045.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1045.tif,train
PermanentCrop_1046,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1046.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1046.tif,train
PermanentCrop_1047,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1047.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1047.tif,train
PermanentCrop_1048,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1048.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1048.tif,test
PermanentCrop_1049,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1049.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1049.tif,train
PermanentCrop_105,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_105.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_105.tif,train
PermanentCrop_1050,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1050.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1050.tif,train
PermanentCrop_1051,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1051.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1051.tif,train
PermanentCrop_1052,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1052.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1052.tif,train
PermanentCrop_1053,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1053.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1053.tif,train
PermanentCrop_1054,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1054.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1054.tif,train
PermanentCrop_1055,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1055.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1055.tif,train
PermanentCrop_1056,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1056.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1056.tif,train
PermanentCrop_1057,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1057.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1057.tif,train
PermanentCrop_1058,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1058.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1058.tif,train
PermanentCrop_1059,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1059.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1059.tif,test
PermanentCrop_106,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_106.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_106.tif,train
PermanentCrop_1060,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1060.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1060.tif,test
PermanentCrop_1061,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1061.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1061.tif,test
PermanentCrop_1062,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1062.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1062.tif,test
PermanentCrop_1063,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1063.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1063.tif,train
PermanentCrop_1064,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1064.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1064.tif,train
PermanentCrop_1065,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1065.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1065.tif,train
PermanentCrop_1066,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1066.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1066.tif,train
PermanentCrop_1067,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1067.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1067.tif,train
PermanentCrop_1068,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1068.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1068.tif,train
PermanentCrop_1069,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1069.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1069.tif,train
PermanentCrop_107,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_107.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_107.tif,train
PermanentCrop_1070,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1070.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1070.tif,train
PermanentCrop_1071,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1071.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1071.tif,train
PermanentCrop_1072,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1072.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1072.tif,train
PermanentCrop_1073,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1073.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1073.tif,train
PermanentCrop_1074,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1074.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1074.tif,train
PermanentCrop_1075,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1075.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1075.tif,train
PermanentCrop_1076,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1076.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1076.tif,train
PermanentCrop_1077,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1077.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1077.tif,train
PermanentCrop_1078,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1078.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1078.tif,train
PermanentCrop_1079,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1079.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1079.tif,test
PermanentCrop_108,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_108.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_108.tif,train
PermanentCrop_1080,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1080.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1080.tif,train
PermanentCrop_1081,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1081.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1081.tif,train
PermanentCrop_1082,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1082.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1082.tif,train
PermanentCrop_1083,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1083.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1083.tif,train
PermanentCrop_1084,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1084.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1084.tif,train
PermanentCrop_1085,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1085.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1085.tif,train
PermanentCrop_1086,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1086.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1086.tif,train
PermanentCrop_1087,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1087.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1087.tif,test
PermanentCrop_1088,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1088.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1088.tif,test
PermanentCrop_1089,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1089.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1089.tif,train
PermanentCrop_109,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_109.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_109.tif,train
PermanentCrop_1090,PermanentCrop,datasets/EuroSAT_RGB/PermanentCrop/PermanentCrop_1090.jpg,datasets/EuroSAT_MS/PermanentCrop/PermanentCrop_1090.tif,test
